organo_id,offset_x_m,D_absorbida_GCR_Gy_dia,D_equivalente_GCR_Sv_dia,D_absorbida_SEP_Gy_evento,D_equivalente_SEP_Sv_evento
116,4.0,0.028252115505232673,0.2448430530842847,33.74053695215695,67.4810739043139
117,2.0,0.07176272306371245,0.6111310965327394,10.709405490440275,21.41881098088055
117,3.0,0.07441790518998849,0.6383303324422387,8.129914463606154,16.259828927212308
117,4.0,0.07601695585774793,0.6256514843370509,12.422410240768757,24.844820481537514
118,2.0,0.05906540990641459,0.47465234403881096,9.738700237205412,19.477400474410825
118,3.0,0.053119678637802946,0.474180850521263,8.246537847719411,16.493075695438822
118,4.0,0.05235989766601459,0.3962443513326031,7.760394851781937,15.520789703563874
119,2.0,0.06194318836581167,0.533248048839268,8.332732013010949,16.665464026021898
119,3.0,0.057966554737295034,0.5213609257849111,11.085588354726536,22.17117670945307
119,4.0,0.06975603118711352,0.5095848394659216,12.486078880439022,24.972157760878044
120,2.0,0.0193670331217353,0.2612748021412581,0.0,0.0
120,3.0,0.02801466598057488,0.2087209005461052,0.0,0.0
120,4.0,0.04287534948410752,0.1764693847874638,20.170554368090002,40.341108736180004
121,2.0,0.040493492413438296,0.1933107771703024,0.0,0.0
121,3.0,0.017706888110960738,0.16734978461590075,0.0,0.0
121,4.0,0.019593697042792586,0.13596784777912194,7.847148862008506,15.694297724017012
122,2.0,0.025633876973826856,0.21402987146242816,23.814705801079295,47.62941160215859
122,3.0,0.028366614448753123,0.24194627152930212,2.050207038844207,4.100414077688414
122,4.0,0.025015845653301106,0.19971447838735654,17.726447019368532,35.452894038737064
123,2.0,0.05712402213764114,0.4985513447530763,10.777388229315784,21.55477645863157
